tau,bandwidth,power,outcome,y_mean
0.965,"(15, 17)",1,quality,13.2784468212836
0.966,MSE-optimal,1,quality,13.2784468212836
0.966,"(15, 17)",1,quality,13.2784468212836
0.967,MSE-optimal,1,quality,13.2784468212836
0.967,"(15, 17)",1,quality,13.2784468212836
0.968,MSE-optimal,1,quality,13.2784468212836
0.968,"(15, 17)",1,quality,13.2784468212836
0.969,MSE-optimal,1,quality,13.2784468212836
0.969,"(15, 17)",1,quality,13.2784468212836
0.97,MSE-optimal,1,quality,13.2784468212836
0.97,"(15, 17)",1,quality,13.2784468212836
0.971,MSE-optimal,1,quality,13.2784468212836
0.971,"(15, 17)",1,quality,13.2784468212836
0.972,MSE-optimal,1,quality,13.2784468212836
0.972,"(15, 17)",1,quality,13.2784468212836
0.973,MSE-optimal,1,quality,13.2784468212836
0.973,"(15, 17)",1,quality,13.2784468212836
0.974,MSE-optimal,1,quality,13.2784468212836
0.974,"(15, 17)",1,quality,13.2784468212836
0.975,MSE-optimal,1,quality,13.2784468212836
0.975,"(15, 17)",1,quality,13.2784468212836
0.976,MSE-optimal,1,quality,13.2784468212836
0.976,"(15, 17)",1,quality,13.2784468212836
0.977,MSE-optimal,1,quality,13.2784468212836
0.977,"(15, 17)",1,quality,13.2784468212836
0.978,MSE-optimal,1,quality,13.2784468212836
0.978,"(15, 17)",1,quality,13.2784468212836
0.979,MSE-optimal,1,quality,13.2784468212836
0.979,"(15, 17)",1,quality,13.2784468212836
0.98,MSE-optimal,1,quality,13.2784468212836
0.98,"(15, 17)",1,quality,13.2784468212836
0.981,MSE-optimal,1,quality,13.2784468212836
0.981,"(15, 17)",1,quality,13.2784468212836
0.982,MSE-optimal,1,quality,13.2784468212836
0.982,"(15, 17)",1,quality,13.2784468212836
0.983,MSE-optimal,1,quality,13.2784468212836
0.983,"(15, 17)",1,quality,13.2784468212836
0.984,MSE-optimal,1,quality,13.2784468212836
0.984,"(15, 17)",1,quality,13.2784468212836
0.985,MSE-optimal,1,quality,13.2784468212836
0.985,"(15, 17)",1,quality,13.2784468212836
0.986,MSE-optimal,1,quality,13.2784468212836
0.986,"(15, 17)",1,quality,13.2784468212836
0.987,MSE-optimal,1,quality,13.2784468212836
0.987,"(15, 17)",1,quality,13.2784468212836
0.988,MSE-optimal,1,quality,13.2784468212836
0.988,"(15, 17)",1,quality,13.2784468212836
0.989,MSE-optimal,1,quality,13.2784468212836
0.989,"(15, 17)",1,quality,13.2784468212836
0.99,MSE-optimal,1,quality,13.2784468212836
0.99,"(15, 17)",1,quality,13.2784468212836
0.991,MSE-optimal,1,quality,13.2784468212836
0.991,"(15, 17)",1,quality,13.2784468212836
0.992,MSE-optimal,1,quality,13.2784468212836
0.992,"(15, 17)",1,quality,13.2784468212836
0.993,MSE-optimal,1,quality,13.2784468212836
0.993,"(15, 17)",1,quality,13.2784468212836
0.994,MSE-optimal,1,quality,13.2784468212836
0.994,"(15, 17)",1,quality,13.2784468212836
0.995,MSE-optimal,1,quality,13.2784468212836
0.995,"(15, 17)",1,quality,13.2784468212836
0.996,MSE-optimal,1,quality,13.2784468212836
0.996,"(15, 17)",1,quality,13.2784468212836
0.997,MSE-optimal,1,quality,13.2784468212836
0.997,"(15, 17)",1,quality,13.2784468212836
0.998,MSE-optimal,1,quality,13.2784468212836
0.998,"(15, 17)",1,quality,13.2784468212836
0.999,MSE-optimal,1,quality,13.2784468212836
0.999,"(15, 17)",1,quality,13.2784468212836
1,MSE-optimal,1,quality,13.2784468212836
1,"(15, 17)",1,quality,13.2784468212836
0,MSE-optimal,0.0500000000000001,quality_bacyear_plus1,13.3249522396989
0,"(15, 17)",0.0500000000000001,quality_bacyear_plus1,13.3249522396989
0.001,MSE-optimal,0.0500170141463653,quality_bacyear_plus1,13.3249522396989
0.001,"(15, 17)",0.050058345166939,quality_bacyear_plus1,13.3249522396989
0.002,MSE-optimal,0.0500680587113353,quality_bacyear_plus1,13.3249522396989
0.002,"(15, 17)",0.050233405650276,quality_bacyear_plus1,13.3249522396989
0.003,MSE-optimal,0.0501531400692833,quality_bacyear_plus1,13.3249522396989
0.003,"(15, 17)",0.050525256266625,quality_bacyear_plus1,13.3249522396989
0.004,MSE-optimal,0.050272268833338,quality_bacyear_plus1,13.3249522396989
0.004,"(15, 17)",0.0509340212742017,quality_bacyear_plus1,13.3249522396989
0.005,MSE-optimal,0.0504254598391503,quality_bacyear_plus1,13.3249522396989
0.005,"(15, 17)",0.0514598737198286,quality_bacyear_plus1,13.3249522396989
0.006,MSE-optimal,0.0506127321221862,quality_bacyear_plus1,13.3249522396989
0.006,"(15, 17)",0.0521030345271746,quality_bacyear_plus1,13.3249522396989
0.007,MSE-optimal,0.0508341088885611,quality_bacyear_plus1,13.3249522396989
0.007,"(15, 17)",0.0528637713286545,quality_bacyear_plus1,13.3249522396989
0.008,MSE-optimal,0.0510896174794394,quality_bacyear_plus1,13.3249522396989
0.008,"(15, 17)",0.0537423970441054,quality_bacyear_plus1,13.3249522396989
0.009,MSE-optimal,0.0513792893290266,quality_bacyear_plus1,13.3249522396989
0.009,"(15, 17)",0.0547392682100319,quality_bacyear_plus1,13.3249522396989
0.01,MSE-optimal,0.0517031599161866,quality_bacyear_plus1,13.3249522396989
0.01,"(15, 17)",0.0558547830638946,quality_bacyear_plus1,13.3249522396989
0.011,MSE-optimal,0.0520612687097207,quality_bacyear_plus1,13.3249522396989
0.011,"(15, 17)",0.0570893793885794,quality_bacyear_plus1,13.3249522396989
0.012,MSE-optimal,0.0524536591073538,quality_bacyear_plus1,13.3249522396989
0.012,"(15, 17)",0.0584435321228491,quality_bacyear_plus1,13.3249522396989
0.013,MSE-optimal,0.0528803783684714,quality_bacyear_plus1,13.3249522396989
0.013,"(15, 17)",0.0599177507442231,quality_bacyear_plus1,13.3249522396989
0.014,MSE-optimal,0.0533414775406626,quality_bacyear_plus1,13.3249522396989
0.014,"(15, 17)",0.0615125764313774,quality_bacyear_plus1,13.3249522396989
0.015,MSE-optimal,0.0538370113801256,quality_bacyear_plus1,13.3249522396989
0.015,"(15, 17)",0.0632285790137753,quality_bacyear_plus1,13.3249522396989
0.016,MSE-optimal,0.0543670382659978,quality_bacyear_plus1,13.3249522396989
0.016,"(15, 17)",0.0650663537168578,quality_bacyear_plus1,13.3249522396989
0.017,MSE-optimal,0.0549316201086771,quality_bacyear_plus1,13.3249522396989
0.017,"(15, 17)",0.0670265177117198,quality_bacyear_plus1,13.3249522396989
0.018,MSE-optimal,0.055530822252206,quality_bacyear_plus1,13.3249522396989
0.018,"(15, 17)",0.0691097064787757,quality_bacyear_plus1,13.3249522396989
0.019,MSE-optimal,0.0561647133707973,quality_bacyear_plus1,13.3249522396989
0.019,"(15, 17)",0.0713165699954852,quality_bacyear_plus1,13.3249522396989
0.02,MSE-optimal,0.0568333653595795,quality_bacyear_plus1,13.3249522396989
0.02,"(15, 17)",0.0736477687587542,quality_bacyear_plus1,13.3249522396989
0.021,MSE-optimal,0.0575368532196496,quality_bacyear_plus1,13.3249522396989
0.021,"(15, 17)",0.0761039696531442,quality_bacyear_plus1,13.3249522396989
0.022,MSE-optimal,0.058275254937524,quality_bacyear_plus1,13.3249522396989
0.022,"(15, 17)",0.0786858416765323,quality_bacyear_plus1,13.3249522396989
0.023,MSE-optimal,0.0590486513590826,quality_bacyear_plus1,13.3249522396989
0.023,"(15, 17)",0.0813940515353323,quality_bacyear_plus1,13.3249522396989
0.024,MSE-optimal,0.0598571260581045,quality_bacyear_plus1,13.3249522396989
0.024,"(15, 17)",0.084229259121848,quality_bacyear_plus1,13.3249522396989
0.025,MSE-optimal,0.060700765199502,quality_bacyear_plus1,13.3249522396989
0.025,"(15, 17)",0.0871921128867452,quality_bacyear_plus1,13.3249522396989
0.026,MSE-optimal,0.06157965739736,quality_bacyear_plus1,13.3249522396989
0.026,"(15, 17)",0.090283245120033,quality_bacyear_plus1,13.3249522396989
0.027,MSE-optimal,0.0624938935678932,quality_bacyear_plus1,13.3249522396989
0.027,"(15, 17)",0.0935032671543071,quality_bacyear_plus1,13.3249522396989
0.028,MSE-optimal,0.0634435667774411,quality_bacyear_plus1,13.3249522396989
0.028,"(15, 17)",0.0968527645043422,quality_bacyear_plus1,13.3249522396989
0.029,MSE-optimal,0.0644287720856203,quality_bacyear_plus1,13.3249522396989
0.029,"(15, 17)",0.100332291957424,quality_bacyear_plus1,13.3249522396989
0.03,MSE-optimal,0.06544960638376,quality_bacyear_plus1,13.3249522396989
0.03,"(15, 17)",0.103942368629075,quality_bacyear_plus1,13.3249522396989
0.031,MSE-optimal,0.0665061682287523,quality_bacyear_plus1,13.3249522396989
0.031,"(15, 17)",0.107683472999064,quality_bacyear_plus1,13.3249522396989
0.032,MSE-optimal,0.0675985576724504,quality_bacyear_plus1,13.3249522396989
0.032,"(15, 17)",0.111556037942777,quality_bacyear_plus1,13.3249522396989
0.033,MSE-optimal,0.0687268760867525,quality_bacyear_plus1,13.3249522396989
0.033,"(15, 17)",0.115560445773178,quality_bacyear_plus1,13.3249522396989
0.034,MSE-optimal,0.0698912259845136,quality_bacyear_plus1,13.3249522396989
0.034,"(15, 17)",0.119697023308722,quality_bacyear_plus1,13.3249522396989
0.035,MSE-optimal,0.0710917108364321,quality_bacyear_plus1,13.3249522396989
0.035,"(15, 17)",0.123966036982626,quality_bacyear_plus1,13.3249522396989
0.036,MSE-optimal,0.0723284348840585,quality_bacyear_plus1,13.3249522396989
0.036,"(15, 17)",0.128367688008954,quality_bacyear_plus1,13.3249522396989
0.037,MSE-optimal,0.0736015029490819,quality_bacyear_plus1,13.3249522396989
0.037,"(15, 17)",0.132902107620959,quality_bacyear_plus1,13.3249522396989
0.038,MSE-optimal,0.0749110202390495,quality_bacyear_plus1,13.3249522396989
0.038,"(15, 17)",0.137569352397057,quality_bacyear_plus1,13.3249522396989
0.039,MSE-optimal,0.0762570921496792,quality_bacyear_plus1,13.3249522396989
0.039,"(15, 17)",0.142369399689705,quality_bacyear_plus1,13.3249522396989
0.04,MSE-optimal,0.0776398240639307,quality_bacyear_plus1,13.3249522396989
0.04,"(15, 17)",0.147302143172325,quality_bacyear_plus1,13.3249522396989
0.041,MSE-optimal,0.0790593211479997,quality_bacyear_plus1,13.3249522396989
0.041,"(15, 17)",0.152367388519194,quality_bacyear_plus1,13.3249522396989
0.042,MSE-optimal,0.0805156881444066,quality_bacyear_plus1,13.3249522396989
0.042,"(15, 17)",0.157564849232997,quality_bacyear_plus1,13.3249522396989
0.043,MSE-optimal,0.0820090291623532,quality_bacyear_plus1,13.3249522396989
0.043,"(15, 17)",0.162894142634446,quality_bacyear_plus1,13.3249522396989
0.044,MSE-optimal,0.0835394474655215,quality_bacyear_plus1,13.3249522396989
0.044,"(15, 17)",0.168354786028032,quality_bacyear_plus1,13.3249522396989
0.045,MSE-optimal,0.0851070452574965,quality_bacyear_plus1,13.3249522396989
0.045,"(15, 17)",0.173946193057588,quality_bacyear_plus1,13.3249522396989
0.046,MSE-optimal,0.0867119234649919,quality_bacyear_plus1,13.3249522396989
0.046,"(15, 17)",0.179667670264927,quality_bacyear_plus1,13.3249522396989
0.047,MSE-optimal,0.0883541815190641,quality_bacyear_plus1,13.3249522396989
0.047,"(15, 17)",0.18551841386432,quality_bacyear_plus1,13.3249522396989
0.048,MSE-optimal,0.0900339171345015,quality_bacyear_plus1,13.3249522396989
0.048,"(15, 17)",0.191497506745097,quality_bacyear_plus1,13.3249522396989
0.049,MSE-optimal,0.0917512260875774,quality_bacyear_plus1,13.3249522396989
0.049,"(15, 17)",0.197603915714028,quality_bacyear_plus1,13.3249522396989
0.05,MSE-optimal,0.0935062019923591,quality_bacyear_plus1,13.3249522396989
0.05,"(15, 17)",0.203836488988606,quality_bacyear_plus1,13.3249522396989
0.051,MSE-optimal,0.095298936075764,quality_bacyear_plus1,13.3249522396989
0.051,"(15, 17)",0.21019395395164,quality_bacyear_plus1,13.3249522396989
0.052,MSE-optimal,0.0971295169515613,quality_bacyear_plus1,13.3249522396989
0.052,"(15, 17)",0.21667491517691,quality_bacyear_plus1,13.3249522396989
0.053,MSE-optimal,0.098998030393514,quality_bacyear_plus1,13.3249522396989
0.053,"(15, 17)",0.223277852734893,quality_bacyear_plus1,13.3249522396989
0.054,MSE-optimal,0.100904559107861,quality_bacyear_plus1,13.3249522396989
0.054,"(15, 17)",0.230001120786811,quality_bacyear_plus1,13.3249522396989
0.055,MSE-optimal,0.10284918250534,quality_bacyear_plus1,13.3249522396989
0.055,"(15, 17)",0.236842946474432,quality_bacyear_plus1,13.3249522396989
0.056,MSE-optimal,0.104831976472949,quality_bacyear_plus1,13.3249522396989
0.056,"(15, 17)",0.24380142911224,quality_bacyear_plus1,13.3249522396989
0.057,MSE-optimal,0.106853013145662,quality_bacyear_plus1,13.3249522396989
0.057,"(15, 17)",0.250874539687713,quality_bacyear_plus1,13.3249522396989
0.058,MSE-optimal,0.108912360678278,quality_bacyear_plus1,13.3249522396989
0.058,"(15, 17)",0.258060120674553,quality_bacyear_plus1,13.3249522396989
0.059,MSE-optimal,0.111010083017641,quality_bacyear_plus1,13.3249522396989
0.059,"(15, 17)",0.265355886162805,quality_bacyear_plus1,13.3249522396989
0.06,MSE-optimal,0.113146239675406,quality_bacyear_plus1,13.3249522396989
0.06,"(15, 17)",0.272759422308854,quality_bacyear_plus1,13.3249522396989
0.061,MSE-optimal,0.115320885501581,quality_bacyear_plus1,13.3249522396989
0.061,"(15, 17)",0.280268188107329,quality_bacyear_plus1,13.3249522396989
0.062,MSE-optimal,0.117534070459031,quality_bacyear_plus1,13.3249522396989
0.062,"(15, 17)",0.287879516485973,quality_bacyear_plus1,13.3249522396989
0.063,MSE-optimal,0.119785839399172,quality_bacyear_plus1,13.3249522396989
0.063,"(15, 17)",0.295590615723556,quality_bacyear_plus1,13.3249522396989
0.064,MSE-optimal,0.122076231839042,quality_bacyear_plus1,13.3249522396989
0.064,"(15, 17)",0.303398571189902,quality_bacyear_plus1,13.3249522396989
0.065,MSE-optimal,0.124405281739976,quality_bacyear_plus1,13.3249522396989
0.065,"(15, 17)",0.311300347406114,quality_bacyear_plus1,13.3249522396989
0.066,MSE-optimal,0.126773017288067,quality_bacyear_plus1,13.3249522396989
0.066,"(15, 17)",0.319292790422061,quality_bacyear_plus1,13.3249522396989
0.067,MSE-optimal,0.129179460676649,quality_bacyear_plus1,13.3249522396989
0.067,"(15, 17)",0.32737263050722,quality_bacyear_plus1,13.3249522396989
0.068,MSE-optimal,0.131624627890982,quality_bacyear_plus1,13.3249522396989
0.068,"(15, 17)",0.335536485149943,quality_bacyear_plus1,13.3249522396989
0.069,MSE-optimal,0.134108528495355,quality_bacyear_plus1,13.3249522396989
0.069,"(15, 17)",0.34378086235926,quality_bacyear_plus1,13.3249522396989
0.07,MSE-optimal,0.136631165422817,quality_bacyear_plus1,13.3249522396989
0.07,"(15, 17)",0.352102164262337,quality_bacyear_plus1,13.3249522396989
0.071,MSE-optimal,0.13919253476772,quality_bacyear_plus1,13.3249522396989
0.071,"(15, 17)",0.360496690989783,quality_bacyear_plus1,13.3249522396989
0.072,MSE-optimal,0.141792625581302,quality_bacyear_plus1,13.3249522396989
0.072,"(15, 17)",0.368960644840042,quality_bacyear_plus1,13.3249522396989
0.073,MSE-optimal,0.144431419670483,quality_bacyear_plus1,13.3249522396989
0.073,"(15, 17)",0.377490134713219,quality_bacyear_plus1,13.3249522396989
0.074,MSE-optimal,0.147108891400093,quality_bacyear_plus1,13.3249522396989
0.074,"(15, 17)",0.386081180803802,quality_bacyear_plus1,13.3249522396989
0.075,MSE-optimal,0.149825007498714,quality_bacyear_plus1,13.3249522396989
0.075,"(15, 17)",0.3947297195409,quality_bacyear_plus1,13.3249522396989
0.076,MSE-optimal,0.152579726868344,quality_bacyear_plus1,13.3249522396989
0.076,"(15, 17)",0.403431608763809,quality_bacyear_plus1,13.3249522396989
0.077,MSE-optimal,0.15537300039806,quality_bacyear_plus1,13.3249522396989
0.077,"(15, 17)",0.41218263311994,quality_bacyear_plus1,13.3249522396989
0.078,MSE-optimal,0.158204770781886,quality_bacyear_plus1,13.3249522396989
0.078,"(15, 17)",0.420978509671434,quality_bacyear_plus1,13.3249522396989
0.079,MSE-optimal,0.161074972341038,quality_bacyear_plus1,13.3249522396989
0.079,"(15, 17)",0.429814893696066,quality_bacyear_plus1,13.3249522396989
0.08,MSE-optimal,0.163983530850739,quality_bacyear_plus1,13.3249522396989
0.08,"(15, 17)",0.438687384667461,quality_bacyear_plus1,13.3249522396989
0.081,MSE-optimal,0.166930363371789,quality_bacyear_plus1,13.3249522396989
0.081,"(15, 17)",0.447591532399005,quality_bacyear_plus1,13.3249522396989
0.082,MSE-optimal,0.169915378087056,quality_bacyear_plus1,13.3249522396989
0.082,"(15, 17)",0.45652284333534,quality_bacyear_plus1,13.3249522396989
0.083,MSE-optimal,0.172938474143073,quality_bacyear_plus1,13.3249522396989
0.083,"(15, 17)",0.465476786974842,quality_bacyear_plus1,13.3249522396989
0.084,MSE-optimal,0.175999541496911,quality_bacyear_plus1,13.3249522396989
0.084,"(15, 17)",0.474448802406053,quality_bacyear_plus1,13.3249522396989
0.085,MSE-optimal,0.179098460768493,quality_bacyear_plus1,13.3249522396989
0.085,"(15, 17)",0.483434304940716,quality_bacyear_plus1,13.3249522396989
0.086,MSE-optimal,0.182235103098511,quality_bacyear_plus1,13.3249522396989
0.086,"(15, 17)",0.492428692825697,quality_bacyear_plus1,13.3249522396989
0.087,MSE-optimal,0.185409330012117,quality_bacyear_plus1,13.3249522396989
0.087,"(15, 17)",0.501427354015926,quality_bacyear_plus1,13.3249522396989
0.088,MSE-optimal,0.188620993288525,quality_bacyear_plus1,13.3249522396989
0.088,"(15, 17)",0.510425672990231,quality_bacyear_plus1,13.3249522396989
0.089,MSE-optimal,0.191869934836697,quality_bacyear_plus1,13.3249522396989
0.089,"(15, 17)",0.519419037591898,quality_bacyear_plus1,13.3249522396989
0.09,MSE-optimal,0.195155986577242,quality_bacyear_plus1,13.3249522396989
0.09,"(15, 17)",0.5284028458757,quality_bacyear_plus1,13.3249522396989
0.091,MSE-optimal,0.198478970330679,quality_bacyear_plus1,13.3249522396989
0.091,"(15, 17)",0.537372512943176,quality_bacyear_plus1,13.3249522396989
0.092,MSE-optimal,0.201838697712195,quality_bacyear_plus1,13.3249522396989
0.092,"(15, 17)",0.546323477748016,quality_bacyear_plus1,13.3249522396989
0.093,MSE-optimal,0.205234970033046,quality_bacyear_plus1,13.3249522396989
0.093,"(15, 17)",0.55525120985357,quality_bacyear_plus1,13.3249522396989
0.094,MSE-optimal,0.208667578208699,quality_bacyear_plus1,13.3249522396989
0.094,"(15, 17)",0.564151216124672,quality_bacyear_plus1,13.3249522396989
0.095,MSE-optimal,0.21213630267387,quality_bacyear_plus1,13.3249522396989
0.095,"(15, 17)",0.573019047336295,quality_bacyear_plus1,13.3249522396989
0.096,MSE-optimal,0.21564091330455,quality_bacyear_plus1,13.3249522396989
0.096,"(15, 17)",0.581850304681822,quality_bacyear_plus1,13.3249522396989
0.097,MSE-optimal,0.219181169347136,quality_bacyear_plus1,13.3249522396989
0.097,"(15, 17)",0.590640646164179,quality_bacyear_plus1,13.3249522396989
0.098,MSE-optimal,0.222756819354779,quality_bacyear_plus1,13.3249522396989
0.098,"(15, 17)",0.599385792853446,quality_bacyear_plus1,13.3249522396989
0.099,MSE-optimal,0.226367601131042,quality_bacyear_plus1,13.3249522396989
0.099,"(15, 17)",0.608081534995149,quality_bacyear_plus1,13.3249522396989
0.1,MSE-optimal,0.230013241680958,quality_bacyear_plus1,13.3249522396989
0.1,"(15, 17)",0.616723737953918,quality_bacyear_plus1,13.3249522396989
0.101,MSE-optimal,0.233693457169577,quality_bacyear_plus1,13.3249522396989
0.101,"(15, 17)",0.625308347977853,quality_bacyear_plus1,13.3249522396989
0.102,MSE-optimal,0.237407952888093,quality_bacyear_plus1,13.3249522396989
0.102,"(15, 17)",0.63383139776958,quality_bacyear_plus1,13.3249522396989
0.103,MSE-optimal,0.241156423227608,quality_bacyear_plus1,13.3249522396989
0.103,"(15, 17)",0.642289011850666,quality_bacyear_plus1,13.3249522396989
0.104,MSE-optimal,0.244938551660608,quality_bacyear_plus1,13.3249522396989
0.104,"(15, 17)",0.650677411706834,quality_bacyear_plus1,13.3249522396989
0.105,MSE-optimal,0.248754010730222,quality_bacyear_plus1,13.3249522396989
0.105,"(15, 17)",0.658992920702158,quality_bacyear_plus1,13.3249522396989
0.106,MSE-optimal,0.2526024620473,quality_bacyear_plus1,13.3249522396989
0.106,"(15, 17)",0.667231968751284,quality_bacyear_plus1,13.3249522396989
0.107,MSE-optimal,0.256483556295372,quality_bacyear_plus1,13.3249522396989
0.107,"(15, 17)",0.675391096739512,quality_bacyear_plus1,13.3249522396989
0.108,MSE-optimal,0.260396933243524,quality_bacyear_plus1,13.3249522396989
0.108,"(15, 17)",0.683466960681515,quality_bacyear_plus1,13.3249522396989
0.109,MSE-optimal,0.264342221767228,quality_bacyear_plus1,13.3249522396989
0.109,"(15, 17)",0.691456335610296,quality_bacyear_plus1,13.3249522396989
0.11,MSE-optimal,0.268319039877144,quality_bacyear_plus1,13.3249522396989
0.11,"(15, 17)",0.69935611918898,quality_bacyear_plus1,13.3249522396989
0.111,MSE-optimal,0.272326994755928,quality_bacyear_plus1,13.3249522396989
0.111,"(15, 17)",0.707163335038899,quality_bacyear_plus1,13.3249522396989
0.112,MSE-optimal,0.276365682803046,quality_bacyear_plus1,13.3249522396989
0.112,"(15, 17)",0.714875135778442,quality_bacyear_plus1,13.3249522396989
0.113,MSE-optimal,0.28043468968761,quality_bacyear_plus1,13.3249522396989
0.113,"(15, 17)",0.72248880576805,quality_bacyear_plus1,13.3249522396989
0.114,MSE-optimal,0.284533590409226,quality_bacyear_plus1,13.3249522396989
0.114,"(15, 17)",0.730001763557722,quality_bacyear_plus1,13.3249522396989
0.115,MSE-optimal,0.288661949366856,quality_bacyear_plus1,13.3249522396989
0.115,"(15, 17)",0.737411564034349,quality_bacyear_plus1,13.3249522396989
0.116,MSE-optimal,0.292819320435663,quality_bacyear_plus1,13.3249522396989
0.116,"(15, 17)",0.744715900267162,quality_bacyear_plus1,13.3249522396989
0.117,MSE-optimal,0.297005247051833,quality_bacyear_plus1,13.3249522396989
0.117,"(15, 17)",0.751912605050513,quality_bacyear_plus1,13.3249522396989
0.118,MSE-optimal,0.301219262305334,quality_bacyear_plus1,13.3249522396989
0.118,"(15, 17)",0.758999652144169,quality_bacyear_plus1,13.3249522396989
0.119,MSE-optimal,0.305460889040573,quality_bacyear_plus1,13.3249522396989
0.119,"(15, 17)",0.765975157212214,quality_bacyear_plus1,13.3249522396989
0.12,MSE-optimal,0.309729639964913,quality_bacyear_plus1,13.3249522396989
0.12,"(15, 17)",0.77283737846255,quality_bacyear_plus1,13.3249522396989
0.121,MSE-optimal,0.314025017764997,quality_bacyear_plus1,13.3249522396989
0.121,"(15, 17)",0.779584716989913,quality_bacyear_plus1,13.3249522396989
0.122,MSE-optimal,0.318346515230811,quality_bacyear_plus1,13.3249522396989
0.122,"(15, 17)",0.786215716826127,quality_bacyear_plus1,13.3249522396989
0.123,MSE-optimal,0.32269361538743,quality_bacyear_plus1,13.3249522396989
0.123,"(15, 17)",0.79272906470221,quality_bacyear_plus1,13.3249522396989
0.124,MSE-optimal,0.327065791634373,quality_bacyear_plus1,13.3249522396989
0.124,"(15, 17)",0.799123589527705,quality_bacyear_plus1,13.3249522396989
0.125,MSE-optimal,0.331462507892482,quality_bacyear_plus1,13.3249522396989
0.125,"(15, 17)",0.805398261593409,quality_bacyear_plus1,13.3249522396989
0.126,MSE-optimal,0.335883218758232,quality_bacyear_plus1,13.3249522396989
0.126,"(15, 17)",0.811552191504388,quality_bacyear_plus1,13.3249522396989
0.127,MSE-optimal,0.340327369665394,quality_bacyear_plus1,13.3249522396989
0.127,"(15, 17)",0.817584628850886,quality_bacyear_plus1,13.3249522396989
0.128,MSE-optimal,0.344794397053936,quality_bacyear_plus1,13.3249522396989
0.128,"(15, 17)",0.82349496062536,quality_bacyear_plus1,13.3249522396989
0.129,MSE-optimal,0.349283728546058,quality_bacyear_plus1,13.3249522396989
0.129,"(15, 17)",0.829282709394526,quality_bacyear_plus1,13.3249522396989
0.13,MSE-optimal,0.353794783129244,quality_bacyear_plus1,13.3249522396989
0.13,"(15, 17)",0.834947531235842,quality_bacyear_plus1,13.3249522396989
0.131,MSE-optimal,0.358326971346214,quality_bacyear_plus1,13.3249522396989
0.131,"(15, 17)",0.840489213448395,quality_bacyear_plus1,13.3249522396989
0.132,MSE-optimal,0.362879695491646,quality_bacyear_plus1,13.3249522396989
0.132,"(15, 17)",0.845907672048635,quality_bacyear_plus1,13.3249522396989
0.133,MSE-optimal,0.367452349815527,quality_bacyear_plus1,13.3249522396989
0.133,"(15, 17)",0.851202949061831,quality_bacyear_plus1,13.3249522396989
0.134,MSE-optimal,0.372044320733003,quality_bacyear_plus1,13.3249522396989
0.134,"(15, 17)",0.856375209620514,quality_bacyear_plus1,13.3249522396989
0.135,MSE-optimal,0.376654987040578,quality_bacyear_plus1,13.3249522396989
0.135,"(15, 17)",0.861424738881503,quality_bacyear_plus1,13.3249522396989
0.136,MSE-optimal,0.381283720138494,quality_bacyear_plus1,13.3249522396989
0.136,"(15, 17)",0.866351938773387,quality_bacyear_plus1,13.3249522396989
0.137,MSE-optimal,0.385929884259163,quality_bacyear_plus1,13.3249522396989
0.137,"(15, 17)",0.871157324586614,quality_bacyear_plus1,13.3249522396989
0.138,MSE-optimal,0.390592836701455,quality_bacyear_plus1,13.3249522396989
0.138,"(15, 17)",0.875841521418467,quality_bacyear_plus1,13.3249522396989
0.139,MSE-optimal,0.395271928070692,quality_bacyear_plus1,13.3249522396989
0.139,"(15, 17)",0.880405260485419,quality_bacyear_plus1,13.3249522396989
0.14,MSE-optimal,0.399966502524164,quality_bacyear_plus1,13.3249522396989
0.14,"(15, 17)",0.884849375315386,quality_bacyear_plus1,13.3249522396989
0.141,MSE-optimal,0.404675898021987,quality_bacyear_plus1,13.3249522396989
0.141,"(15, 17)",0.889174797832501,quality_bacyear_plus1,13.3249522396989
0.142,MSE-optimal,0.409399446583119,quality_bacyear_plus1,13.3249522396989
0.142,"(15, 17)",0.893382554346999,quality_bacyear_plus1,13.3249522396989
0.143,MSE-optimal,0.414136474546341,quality_bacyear_plus1,13.3249522396989
0.143,"(15, 17)",0.897473761462773,quality_bacyear_plus1,13.3249522396989
0.144,MSE-optimal,0.418886302836005,quality_bacyear_plus1,13.3249522396989
0.144,"(15, 17)",0.901449621915084,quality_bacyear_plus1,13.3249522396989
0.145,MSE-optimal,0.423648247232354,quality_bacyear_plus1,13.3249522396989
0.145,"(15, 17)",0.905311420350761,quality_bacyear_plus1,13.3249522396989
0.146,MSE-optimal,0.428421618646202,quality_bacyear_plus1,13.3249522396989
0.146,"(15, 17)",0.909060519063073,quality_bacyear_plus1,13.3249522396989
0.147,MSE-optimal,0.433205723397777,quality_bacyear_plus1,13.3249522396989
0.147,"(15, 17)",0.912698353693257,quality_bacyear_plus1,13.3249522396989
0.148,MSE-optimal,0.437999863499498,quality_bacyear_plus1,13.3249522396989
0.148,"(15, 17)",0.91622642891042,quality_bacyear_plus1,13.3249522396989
0.149,MSE-optimal,0.442803336942481,quality_bacyear_plus1,13.3249522396989
0.149,"(15, 17)",0.919646314081287,quality_bacyear_plus1,13.3249522396989
0.15,MSE-optimal,0.447615437986555,quality_bacyear_plus1,13.3249522396989
0.15,"(15, 17)",0.922959638940929,quality_bacyear_plus1,13.3249522396989
0.151,MSE-optimal,0.452435457453551,quality_bacyear_plus1,13.3249522396989
