coef,coef_bias,se,robust_se,p_value,robust_p_value,n_cont,n_treat,poly,h_bandwidth,b_bandwidth,threshold,donut,controls,sig,robust_sig,ci_lower,ci_upper,robust_ci_lower,robust_ci_upper,exagt_name,mean_y,outcome,bandwidth
-0.140416498480205,-0.162505374866418,0.0712040954123807,0.0790858743473683,0.0486063643499849,0.0398986680144653,1846,1657,1,0.632296053845939,1.49282858473283,16,TRUE,FALSE,**,**,-0.279976525488471,-0.000856471471938569,-0.317513688587259,-0.00749706114557577,Technologique,0.249063670411985,master_select_anytime_all,mse
0.473855227958299,0.458284241078028,0.556386717165952,0.55579133226096,0.394399917541936,0.409620477901249,130,551,1,0.345635813365767,0.869121196420042,16,TRUE,FALSE,"","",-0.616662737686967,1.56437319360356,-0.631066770153455,1.54763525230951,Professionnelle,0.0586666666666667,master_select_anytime_all,mse
-0.0158292422309805,-0.0336347134468533,0.0141707100044736,0.0432268680091078,0.263977454234475,0.436511597577282,26639,22058,1,1,1,16,TRUE,FALSE,"","",-0.0436038338397487,0.0119453493777877,-0.118359374744705,0.051089947850998,Générale,0.360361674201546,master_select_anytime_all,"(15, 17)"
-0.0306977054055595,-0.182212251148335,0.0336094013005189,0.0990288181263307,0.361049752993832,0.0657693851107806,4839,2193,1,1,1,16,TRUE,FALSE,"",*,-0.0965721319545765,0.0351767211434575,-0.376308734675943,0.0118842323792732,Technologique,0.249063670411985,master_select_anytime_all,"(15, 17)"
-0.018601831595462,-0.0414844053346262,0.0225773853537432,0.0625147382388741,0.4099882307331,0.506950197207587,3756,1106,1,1,1,16,TRUE,FALSE,"","",-0.0628535068887987,0.0256498436978747,-0.164013292282819,0.0810444816135669,Professionnelle,0.0586666666666667,master_select_anytime_all,"(15, 17)"
0.0362841865988628,0.0207745142659661,0.0802855667027647,0.0961595569380388,0.651312857071252,0.828954917939084,10891,12956,1,0.700443748235113,1.48401044035667,16,TRUE,FALSE,"","",-0.121075524138556,0.193643897336282,-0.16769821733259,0.209247245864522,Générale,13.7489594155518,quality_first_grad_degree,mse
0.126089095601998,0.086514469938038,0.171228258641968,0.206953864290833,0.461499364226338,0.675919721342845,1664,1178,1,0.883420174583356,1.78950356698035,16,TRUE,FALSE,"","",-0.20951829133626,0.461696482540256,-0.319115104071995,0.492144043948071,Technologique,13.069504032218,quality_first_grad_degree,mse
0.265286149872686,0.331079382815311,0.557026325402194,0.667060141509037,0.633893260922173,0.619664328983211,168,164,1,0.598897584025553,1.25317559620096,16,TRUE,FALSE,"","",-0.826485447915615,1.35705774766099,-0.976358494542401,1.63851726017302,Professionnelle,12.4467244701339,quality_first_grad_degree,mse
0.0289464925415786,0.0282264382072484,0.0472978424514241,0.142620523623219,0.540534778582583,0.843113228751043,20228,17349,1,1,1,16,TRUE,FALSE,"","",-0.0637572786632127,0.12165026374637,-0.251309788094262,0.307762664508758,Générale,13.7489594155518,quality_first_grad_degree,"(15, 17)"
0.194193157729821,-0.501348974855617,0.145923509979636,0.43854842591666,0.183258999187913,0.252955170096282,2066,1240,1,1,1,16,TRUE,FALSE,"","",-0.0918169218302651,0.480203237289906,-1.36090388965227,0.358205939941037,Technologique,13.069504032218,quality_first_grad_degree,"(15, 17)"
0.145492406837359,0.186202042441696,0.251843767684906,0.71563361637415,0.563460613515027,0.794715782091427,448,220,1,1,1,16,TRUE,FALSE,"","",-0.348121377825057,0.639106191499776,-1.21643984565164,1.58884393053503,Professionnelle,12.4467244701339,quality_first_grad_degree,"(15, 17)"
