coef,coef_bias,se,robust_se,p_value,robust_p_value,n_cont,n_treat,poly,h_bandwidth,b_bandwidth,threshold,donut,controls,sig,robust_sig,ci_lower,ci_upper,robust_ci_lower,robust_ci_upper,outcome
0.0210064123056117,0.0895855099039071,0.0675111359511804,0.20455640432246,0.755682962062131,0.661422413483725,35234,25357,1,1,1,16,TRUE,no_controls,"","",-0.111315414158702,0.153328238769925,-0.311345042568114,0.490516062375928,tot_enrol_yrs
0.0224369789960878,0.0921017230401504,0.0675236291812831,0.204626744583576,0.739675296719419,0.65264106652519,35234,25357,1,1,1,16,TRUE,gender_only,"","",-0.109909334199227,0.154783292191403,-0.308966696343658,0.493170142423959,tot_enrol_yrs
0.0190731966575757,0.0184836887091238,0.0616985825943439,0.186079856391959,0.757218770391174,0.920874652889833,35234,25357,1,1,1,16,TRUE,all,"","",-0.101856025227338,0.14000241854249,-0.346232829819115,0.383200207237363,tot_enrol_yrs
-0.0287278525321213,-0.0407161060971593,0.0547564277048357,0.0653252981191239,0.599827883596173,0.533098986492466,22674,21461,1,0.78313535363648,1.65218399768731,16,TRUE,no_controls,"","",-0.136050450833599,0.0785947457693566,-0.168753690410642,0.0873214782163236,max_enrol_degetu
-0.0264792967230555,-0.0372646704119477,0.0547160481577032,0.0655822489898545,0.628428290917487,0.56989051121772,22674,21461,1,0.78371721615596,1.6411535311107,16,TRUE,gender_only,"","",-0.133722751112154,0.0807641576660428,-0.165805878432063,0.091276537608167,max_enrol_degetu
-0.0354343382286753,-0.0471813408678819,0.0398774346097602,0.0471126239488594,0.374228204824588,0.316605161603446,28686,23325,1,0.888040487277218,1.88469948021943,16,TRUE,all,"","",-0.113594110063805,0.0427254336064547,-0.139522083807646,0.0451594020718826,max_enrol_degetu
-0.0434972187139682,0.0000312884437096983,0.0386544975605072,0.118899632922831,0.260469462852566,0.999790036644641,35234,25357,1,1,1,16,TRUE,no_controls,"","",-0.119260033932562,0.032265596504626,-0.233011992085039,0.233074568972459,max_enrol_degetu
-0.0417165019300172,0.00316337798296029,0.0386626105801965,0.118953851337824,0.280592972617077,0.97878410024501,35234,25357,1,1,1,16,TRUE,gender_only,"","",-0.117495218667202,0.034062214807168,-0.229986170639175,0.236312926605095,max_enrol_degetu
-0.0436614501677237,-0.0446374265985755,0.0342936544098379,0.104719101356105,0.202959811475405,0.669919358347141,35234,25357,1,1,1,16,TRUE,all,"","",-0.110877012811006,0.0235541124755586,-0.24988686525654,0.160612012059389,max_enrol_degetu
-0.00708835489617266,-0.0121843928858913,0.0298696988112192,0.0350360697876591,0.812416910640844,0.728015088850668,12066,15803,1,0.619077566558167,1.3384455276774,16,TRUE,no_controls,"","",-0.0656329645661622,0.0514562547738169,-0.0808550896697031,0.0564863038979204,grad_5_all
-0.00806552705969514,-0.0136245517962915,0.0298596182255573,0.034934915726517,0.787071878337868,0.69653792989545,12066,15803,1,0.619352291204533,1.34498572705877,16,TRUE,gender_only,"","",-0.0665903787817874,0.0504593246623971,-0.0820969866202647,0.0548478830276818,grad_5_all
-0.0110568716372176,-0.0171690975315758,0.0291981614118602,0.0339528204102385,0.704922661294525,0.613084716422136,12274,15931,1,0.622639986475124,1.36699150098655,16,TRUE,all,"","",-0.0682852680044636,0.0461715247300285,-0.0837166255356433,0.0493784304724918,grad_5_all
-0.0234181307509245,-0.00411358674465268,0.0134224693931815,0.0410652936298425,0.0810377728333604,0.920207888016763,30292,23489,1,1,1,16,TRUE,no_controls,*,"",-0.0497261707615603,0.00288990925971135,-0.084601562259144,0.0763743887698387,grad_5_all
-0.0242489994758135,-0.00553854442235955,0.0134274310421084,0.0410888946575279,0.0709292867563957,0.892774596754642,30292,23489,1,1,1,16,TRUE,gender_only,*,"",-0.0505667643183459,0.00206876536671901,-0.0860727779511143,0.0749956891063952,grad_5_all
-0.0255964259977008,-0.0145970872416158,0.0132755816722427,0.0406164150260327,0.053844778224747,0.719304204541132,30292,23489,1,1,1,16,TRUE,all,*,"",-0.0516165660752966,0.000423714079894885,-0.0942052606926399,0.0650110862094084,grad_5_all
